Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,RSI_14,Bollinger_High,Bollinger_Low
2019-11-01,2015.7575831193697,2033.6331756668576,1998.3472746778384,2029.024658203125,1609685,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-04,2029.0249779592805,2036.0076501564004,2001.513204042523,2009.287109375,1523698,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-05,2004.9575609584488,2025.6728178571373,1995.3213842449327,2022.321044921875,2167085,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-06,2016.5955854059807,2033.3539974730668,2006.3543335872064,2029.1177978515625,1093243,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-07,2038.9403269275035,2038.9403269275035,1981.2169021469076,1990.7598876953125,1970785,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-08,1987.7336379318533,1997.183428241172,1939.320453307752,1942.48583984375,1537851,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-11,1937.7377051599735,1955.1943818136867,1925.4016536580168,1937.7843017578125,1050170,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-13,1940.2516388129184,1950.3996970592527,1929.4982793277272,1946.768798828125,868433,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-14,1946.3963504081448,1946.3963504081448,1919.25689949419,1926.332763671875,1291198,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-15,1920.001701981256,1954.2167886816133,1909.10878106328,1915.7655029296875,958290,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-18,1917.7207915245135,1932.198241393438,1897.424449208312,1914.3690185546875,1200573,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-19,1917.953750443099,1917.953750443099,1889.9764671321004,1897.19189453125,1413218,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-20,1903.0106730354055,1911.250316037974,1877.9196531147304,1886.7177734375,989673,0.0,0.0,HINDUNILVR.NS,0.0,0.0,0.0,0.0
2019-11-21,1887.183169472559,1917.8603245226357,1877.872941700124,1907.3397216796875,1397175,0.0,0.0,HINDUNILVR.NS,0.0,25.225802357011133,0.0,0.0
2019-11-22,1908.5968530912796,1911.576080767712,1869.4938931742877,1888.440185546875,835864,0.0,0.0,HINDUNILVR.NS,0.0,22.029700049961605,0.0,0.0
2019-11-25,1882.6212062713585,1924.3775566785,1882.6212062713585,1920.141357421875,862520,0.0,0.0,HINDUNILVR.NS,0.0,36.55110406019469,0.0,0.0
2019-11-26,1916.9760456111856,1937.2257925718675,1892.117781009208,1916.3709716796875,3188224,0.0,0.0,HINDUNILVR.NS,0.0,35.699501982865215,0.0,0.0
2019-11-27,1920.2812904478276,1955.0548587051271,1914.043482599443,1948.8636474609373,1259986,0.0,0.0,HINDUNILVR.NS,0.0,47.131401233858675,0.0,0.0
2019-11-28,1953.239173399822,1953.611718887832,1924.4240641499805,1943.18408203125,1026831,0.0,0.0,HINDUNILVR.NS,0.0,45.60512882972034,0.0,0.0
2019-11-29,1940.2515318915205,1940.7170432955247,1890.907323067024,1894.9107666015625,1298616,0.0,0.0,HINDUNILVR.NS,1943.3588562011719,35.1779109347556,2035.8302467520903,1850.8874656502535
2019-12-02,1897.4245957107864,1919.7691444335828,1889.2781456556004,1902.265869140625,1600494,0.0,0.0,HINDUNILVR.NS,1937.0209167480468,37.52186505444946,2022.2281990363501,1851.8136344597435
2019-12-03,1900.217585033985,1911.483052131993,1880.805781870865,1888.533203125,1199012,0.0,0.0,HINDUNILVR.NS,1930.983221435547,34.978667189507064,2011.8547062205514,1850.1117366505425
2019-12-04,1887.1832619309423,1910.458832502365,1882.528147816658,1906.7347412109373,1046309,0.0,0.0,HINDUNILVR.NS,1925.20390625,40.71432720101279,1994.8865674654871,1855.521245034513
2019-12-05,1906.5486530814292,1906.5486530814292,1887.4626845023508,1896.9124755859373,961085,0.0,0.0,HINDUNILVR.NS,1918.5936401367187,38.728913061609425,1970.3754172206156,1866.8118630528218
2019-12-06,1903.010765419793,1907.665879816612,1882.5282620737876,1886.2989501953125,657658,0.0,0.0,HINDUNILVR.NS,1913.3705932617188,36.649210878061034,1955.0746398960355,1871.666546627402
2019-12-09,1889.976371311608,1891.8850135998796,1853.852639542695,1869.633544921875,964222,0.0,0.0,HINDUNILVR.NS,1909.727978515625,33.59833528541327,1953.3077823209806,1866.1481747102694
2019-12-10,1875.91807290548,1900.7763389941804,1872.287060848075,1885.647216796875,1610623,0.0,0.0,HINDUNILVR.NS,1907.1211242675781,38.86470798718316,1949.9061883162396,1864.3360602189166
2019-12-11,1888.0211966488423,1889.976321837936,1860.183591641476,1871.7747802734373,967708,0.0,0.0,HINDUNILVR.NS,1903.3714233398437,36.18718086495286,1944.7212221857496,1862.0216244939377
2019-12-12,1871.3560273581995,1894.1660883881875,1863.907844164734,1868.8887939453125,955318,0.0,0.0,HINDUNILVR.NS,1900.4992248535157,35.63712433027163,1943.0336048776899,1857.9648448293415
2019-12-13,1879.2230230579644,1884.3902453271385,1862.0456969635757,1867.8179931640625,1212988,0.0,0.0,HINDUNILVR.NS,1898.1018493652343,35.42198265953482,1942.296697241449,1853.9070014890196
2019-12-16,1862.0454329661984,1872.2866828475123,1832.3923821762585,1838.537109375,1683941,0.0,0.0,HINDUNILVR.NS,1894.31025390625,30.075220249162953,1944.8310148430826,1843.7894929694173
2019-12-17,1842.493975215248,1857.343742238572,1815.494316154489,1826.0614013671875,2189167,0.0,0.0,HINDUNILVR.NS,1890.753729248047,28.127129698256695,1949.3342056809029,1832.173252815191
2019-12-18,1824.804793209965,1830.9495213141931,1775.7864172337393,1795.524169921875,3986106,0.0,0.0,HINDUNILVR.NS,1886.1940490722657,24.024971966542097,1958.0201271491674,1814.367970995364
2019-12-19,1798.642962463001,1830.7632489275104,1796.9205930203148,1816.5185546875,2035095,0.0,0.0,HINDUNILVR.NS,1881.6529907226563,31.429269940683156,1958.8411223085368,1804.4648591367759
2019-12-20,1815.4945148143204,1824.711663542658,1798.2239958927826,1809.0704345703125,2169685,0.0,0.0,HINDUNILVR.NS,1877.684503173828,30.30103715486952,1960.987830675337,1794.3811756723192
2019-12-23,1814.7962443789545,1826.6667854156767,1810.2808064009173,1815.866943359375,807062,0.0,0.0,HINDUNILVR.NS,1872.4707824707032,32.676007441042785,1957.5265176347566,1787.4150473066497
2019-12-24,1817.3566496992864,1829.273787944301,1806.5568070930087,1812.1429443359373,790621,0.0,0.0,HINDUNILVR.NS,1867.2593811035156,32.031951454540206,1953.6786356463772,1780.840126560654
2019-12-26,1816.239543709965,1819.4515272989504,1804.7879164226763,1810.79296875,862164,0.0,0.0,HINDUNILVR.NS,1860.3558471679687,31.787355050867504,1941.4945698582833,1779.2171244776541
2019-12-27,1812.6082988079047,1819.6374527064063,1800.5980820455975,1815.4013671875,937907,0.0,0.0,HINDUNILVR.NS,1853.9667114257813,33.64994287833409,1927.8063068582921,1780.1271159932705
2019-12-30,1815.401608134973,1819.45153509286,1794.5466720693296,1803.6241455078125,1117498,0.0,0.0,HINDUNILVR.NS,1849.4023803710938,31.29790328939316,1923.8372179105368,1774.967542831651
2019-12-31,1806.1843219822545,1812.3290500383296,1787.6569446091903,1790.35693359375,706593,0.0,0.0,HINDUNILVR.NS,1843.80693359375,28.851385025181187,1918.3298979002032,1769.283969287297
2020-01-01,1796.8740450994812,1806.091193760352,1785.7017712439404,1802.9722900390625,543035,0.0,0.0,HINDUNILVR.NS,1839.5288879394532,34.12443755240501,1913.1079019050615,1765.949873973845
2020-01-02,1806.1843455984583,1817.915210886213,1796.8741170128994,1804.368896484375,663275,0.0,0.0,HINDUNILVR.NS,1834.410595703125,34.701414708814696,1902.6235218353468,1766.1976695709031
2020-01-03,1804.2291345290923,1806.1842597090376,1786.4000249055237,1794.4998779296875,1598825,0.0,0.0,HINDUNILVR.NS,1829.2899658203125,32.532996918683324,1893.2070681544612,1765.3728634861639
2020-01-06,1794.4068311410538,1796.3154734052807,1779.4173862874654,1783.32763671875,683129,0.0,0.0,HINDUNILVR.NS,1824.1414001464843,30.230041424946194,1885.3938885546904,1762.8889117382782
