Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-11-01 00:00:00+05:30,1356.59802077424,1360.5943193222017,1327.4762679196547,1331.5184326171875,2287220,0.0,0.0,LT.NS
2019-11-04 00:00:00+05:30,1339.2352103545277,1348.6055857803294,1332.0695499873827,1334.090576171875,1459894,0.0,0.0,LT.NS
2019-11-05 00:00:00+05:30,1336.662937918117,1340.8887914446125,1315.5335581434665,1322.69921875,2401916,0.0,0.0,LT.NS
2019-11-06 00:00:00+05:30,1322.8830317692798,1347.641110319477,1320.8160270321403,1334.8717041015625,2434431,0.0,0.0,LT.NS
2019-11-07 00:00:00+05:30,1341.2105807295275,1341.2105807295275,1314.6151616248142,1318.3358154296875,1999085,0.0,0.0,LT.NS
2019-11-08 00:00:00+05:30,1313.6504505916078,1330.2324678551036,1304.5097405761376,1307.2657470703125,2217408,0.0,0.0,LT.NS
2019-11-11 00:00:00+05:30,1303.7746885698198,1314.385357842617,1293.5316213798842,1301.753662109375,2097492,0.0,0.0,LT.NS
2019-11-13 00:00:00+05:30,1303.0856411940574,1304.3717998701381,1276.0768697072683,1279.70556640625,2929404,0.0,0.0,LT.NS
2019-11-14 00:00:00+05:30,1283.3801591278036,1291.6021990412946,1264.9608070479474,1268.1761474609375,3000518,0.0,0.0,LT.NS
2019-11-15 00:00:00+05:30,1271.0700380170356,1279.4299010685459,1255.085179615955,1265.60400390625,3409434,0.0,0.0,LT.NS
2019-11-18 00:00:00+05:30,1275.1122760597975,1280.4405998800341,1250.5378860132562,1253.5235595703125,2733161,0.0,0.0,LT.NS
2019-11-19 00:00:00+05:30,1253.5234170767408,1266.1091331681685,1250.7674110296684,1254.6717529296875,2396206,0.0,0.0,LT.NS
2019-11-20 00:00:00+05:30,1260.4135945020269,1280.027150967626,1254.3044245492174,1268.4979248046875,3914075,0.0,0.0,LT.NS
2019-11-21 00:00:00+05:30,1290.7296021964419,1302.5804515774294,1272.356227076208,1279.429931640625,5719318,0.0,0.0,LT.NS
2019-11-22 00:00:00+05:30,1280.3947042965933,1285.1717374396028,1259.4949880470883,1266.5228271484375,2363205,0.0,0.0,LT.NS
2019-11-25 00:00:00+05:30,1266.384852071571,1276.0308737957287,1259.586680999443,1268.543701171875,2956576,0.0,0.0,LT.NS
2019-11-26 00:00:00+05:30,1267.16596653454,1267.763123767654,1248.9763890005872,1252.145751953125,4853977,0.0,0.0,LT.NS
2019-11-27 00:00:00+05:30,1253.9829321846628,1258.5762762585994,1207.2686453811666,1226.8822021484375,7904745,0.0,0.0,LT.NS
2019-11-28 00:00:00+05:30,1234.690915424238,1243.8776037830494,1219.2572341245582,1240.111083984375,4503913,0.0,0.0,LT.NS
2019-11-29 00:00:00+05:30,1240.2029024943977,1240.3865914008543,1219.9921885278222,1222.3348388671875,2515083,0.0,0.0,LT.NS
2019-12-02 00:00:00+05:30,1222.3348989643814,1233.680436979539,1212.9644092884014,1224.9071044921875,3044008,0.0,0.0,LT.NS
2019-12-03 00:00:00+05:30,1224.998794052883,1224.998794052883,1203.4560568238628,1206.395751953125,3068849,0.0,0.0,LT.NS
2019-12-04 00:00:00+05:30,1203.456050839612,1205.29338832181,1177.8711488284428,1180.5811767578125,10230371,0.0,0.0,LT.NS
