Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,RSI_14,Bollinger_High,Bollinger_Low
2019-11-01,631.9206616291103,651.6228500146839,631.1530222655315,648.5950317382812,4136257,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-04,648.5950827327998,663.222450394118,642.6247158365553,656.3139038085938,4936914,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-05,658.4460702594569,661.4738882798575,652.3051120424363,659.51220703125,3303839,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-06,668.6810855860094,668.6810855860094,654.6933481767844,658.3609008789062,9486591,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-07,661.0049073152977,661.0049073152977,652.5184468034334,656.4844970703125,2060900,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-08,658.4461356321726,663.4356353965549,656.9961790670856,657.8917236328125,2368591,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-11,656.6976012579298,660.5783286064892,655.077052579101,657.0814208984375,1345883,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-13,655.0343750360281,659.9812388110072,636.2703695011419,645.6950073242188,2434874,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-14,644.7996384007928,651.1964602103244,638.2322242648464,646.803955078125,2564424,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-15,646.8038651630692,650.9831423206379,639.085044997422,641.3452758789062,1787358,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-18,641.3879385014367,646.7612578938788,637.5498457843403,641.2173461914062,2216434,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-19,643.0936853428453,653.3285981069225,641.3878665488326,650.8978271484375,2725437,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-20,652.3905361625598,659.2990827003396,644.7569852721942,657.9344482421875,2343750,0.0,0.0,TECHM.NS,0.0,0.0,0.0,0.0
2019-11-21,661.0047743266749,665.2693212578148,650.5992694032021,652.6036376953125,2102137,0.0,0.0,TECHM.NS,0.0,52.79776438981106,0.0,0.0
