Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-11-01 00:00:00+05:30,1748.7465974804732,1753.5614284206727,1696.746423326318,1700.935302734375,1527660,0.0,0.0,ASIANPAINT.NS
2019-11-04 00:00:00+05:30,1709.2649974952312,1723.7094904318108,1700.7908479526043,1719.7613525390625,821893,0.0,0.0,ASIANPAINT.NS
2019-11-05 00:00:00+05:30,1714.0795696886178,1731.2204124053305,1702.1387671539073,1727.4166259765625,1251974,0.0,0.0,ASIANPAINT.NS
2019-11-06 00:00:00+05:30,1722.7464685953134,1747.7835888767434,1714.657529302166,1731.0279541015625,1136777,0.0,0.0,ASIANPAINT.NS
2019-11-07 00:00:00+05:30,1742.9686649551854,1763.0946802317098,1731.6056177991838,1759.2908935546875,1380635,0.0,0.0,ASIANPAINT.NS
2019-11-08 00:00:00+05:30,1758.3763038386128,1759.1467238283656,1724.4799401820403,1728.3798828125,1077136,0.0,0.0,ASIANPAINT.NS
2019-11-11 00:00:00+05:30,1723.6613660162377,1727.513230957797,1702.524304169266,1708.25390625,860384,0.0,0.0,ASIANPAINT.NS
2019-11-13 00:00:00+05:30,1708.061135961007,1720.8204369061702,1691.6425167815523,1704.88330078125,983760,0.0,0.0,ASIANPAINT.NS
2019-11-14 00:00:00+05:30,1712.1538327777585,1733.3390883014426,1701.0315266079922,1706.2315673828125,1116800,0.0,0.0,ASIANPAINT.NS
2019-11-15 00:00:00+05:30,1714.8982988812056,1717.9316658594278,1691.25754968178,1695.4945068359375,729613,0.0,0.0,ASIANPAINT.NS
2019-11-18 00:00:00+05:30,1695.494463087225,1700.0685523261689,1670.2647968311978,1674.59814453125,1273055,0.0,0.0,ASIANPAINT.NS
2019-11-19 00:00:00+05:30,1683.2166834601037,1683.2648787888265,1654.8573765438205,1657.601806640625,1187377,0.0,0.0,ASIANPAINT.NS
2019-11-20 00:00:00+05:30,1665.835003336971,1684.0831630734438,1651.9200733017674,1659.6719970703125,1374382,0.0,0.0,ASIANPAINT.NS
2019-11-21 00:00:00+05:30,1663.9092354033614,1670.6018031312926,1647.6350839456481,1656.6387939453125,913095,0.0,0.0,ASIANPAINT.NS
2019-11-22 00:00:00+05:30,1646.6719777196924,1650.4756466717904,1613.931131379067,1620.43115234375,1275334,0.0,0.0,ASIANPAINT.NS
2019-11-25 00:00:00+05:30,1621.6349213439594,1654.375768924538,1604.4459998740704,1647.3460693359375,1320689,0.0,0.0,ASIANPAINT.NS
2019-11-26 00:00:00+05:30,1654.3757293135327,1664.8238877960819,1625.1015369030765,1646.9609375,2714721,0.0,0.0,ASIANPAINT.NS
2019-11-27 00:00:00+05:30,1650.524115781026,1666.8945416668355,1641.4722097224844,1651.8240966796875,883771,0.0,0.0,ASIANPAINT.NS
2019-11-28 00:00:00+05:30,1654.6167790758695,1663.5724123290286,1638.7278357586852,1651.1019287109375,691147,0.0,0.0,ASIANPAINT.NS
2019-11-29 00:00:00+05:30,1651.4868259007565,1656.6868662385796,1615.2311295073653,1642.964599609375,1890290,0.0,0.0,ASIANPAINT.NS
2019-12-02 00:00:00+05:30,1643.0131028513933,1677.9688275997098,1635.4538406817396,1673.876220703125,1476972,0.0,0.0,ASIANPAINT.NS
2019-12-03 00:00:00+05:30,1675.5610327678078,1686.1054646610858,1661.1165411060163,1672.1424560546875,1374317,0.0,0.0,ASIANPAINT.NS
2019-12-04 00:00:00+05:30,1667.0870579759583,1670.1686203818576,1646.9129628691396,1656.5908203125,853421,0.0,0.0,ASIANPAINT.NS
2019-12-05 00:00:00+05:30,1653.798064451581,1673.7796117612,1643.783193133471,1652.305419921875,971984,0.0,0.0,ASIANPAINT.NS
2019-12-06 00:00:00+05:30,1659.094221371121,1682.879435647465,1649.416365605282,1653.07568359375,1031777,0.0,0.0,ASIANPAINT.NS
2019-12-09 00:00:00+05:30,1661.1164012057761,1668.7238563501967,1647.6348767901932,1662.4163818359375,751290,0.0,0.0,ASIANPAINT.NS
2019-12-10 00:00:00+05:30,1662.0794125747063,1667.8572089104237,1645.708989623507,1649.705322265625,686580,0.0,0.0,ASIANPAINT.NS
2019-12-11 00:00:00+05:30,1654.375768417259,1677.1017449857186,1649.8016794184337,1673.82763671875,827804,0.0,0.0,ASIANPAINT.NS
2019-12-12 00:00:00+05:30,1675.8980524000865,1689.0425633614748,1664.1017175077386,1685.816650390625,802332,0.0,0.0,ASIANPAINT.NS
2019-12-13 00:00:00+05:30,1686.1538269371274,1692.6056534983775,1671.2760460722222,1679.3648681640625,960033,0.0,0.0,ASIANPAINT.NS
2019-12-16 00:00:00+05:30,1679.4131544204831,1687.116884486632,1664.0538896209353,1667.327880859375,707437,0.0,0.0,ASIANPAINT.NS
2019-12-17 00:00:00+05:30,1670.9389046903568,1684.1796899520068,1666.1722690159968,1680.76123046875,873024,0.0,0.0,ASIANPAINT.NS
2019-12-18 00:00:00+05:30,1684.4683525953833,1716.005490538787,1669.4461058177517,1712.5869140625,1476506,0.0,0.0,ASIANPAINT.NS
2019-12-19 00:00:00+05:30,1712.9243325672871,1740.8503525138108,1709.8427701813678,1736.3243408203125,2554245,0.0,0.0,ASIANPAINT.NS
2019-12-20 00:00:00+05:30,1738.1058037049145,1742.0058638527773,1728.524336990456,1732.616943359375,1419128,0.0,0.0,ASIANPAINT.NS
2019-12-23 00:00:00+05:30,1729.294644901303,1747.3983378419714,1720.0500758980243,1740.6094970703125,659899,0.0,0.0,ASIANPAINT.NS
2019-12-24 00:00:00+05:30,1744.8947851279509,1758.3763121653633,1732.4244196381792,1736.661376953125,896574,0.0,0.0,ASIANPAINT.NS
2019-12-26 00:00:00+05:30,1732.7612885269555,1752.3094305568657,1730.4983416174032,1742.58349609375,1161570,0.0,0.0,ASIANPAINT.NS
2019-12-27 00:00:00+05:30,1743.931668309314,1758.3761603162936,1733.9167970078931,1745.1353759765625,930468,0.0,0.0,ASIANPAINT.NS
2019-12-30 00:00:00+05:30,1742.9687474812797,1751.1057645035564,1732.087182866675,1735.553955078125,562492,0.0,0.0,ASIANPAINT.NS
