Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-11-01 00:00:00+05:30,2104.9996425911545,2115.2271143528606,2040.8455015404522,2046.3310546875,4172620,0.0,0.0,TCS.NS
2019-11-04 00:00:00+05:30,2052.0037914435106,2072.644654141539,2027.7366870721146,2039.8702392578125,2646411,0.0,0.0,TCS.NS
2019-11-05 00:00:00+05:30,2042.7051233548493,2055.721906116328,2016.6715578318926,2047.214599609375,2693475,0.0,0.0,TCS.NS
2019-11-06 00:00:00+05:30,2045.495340522904,2055.536908502608,2025.9701577270034,2034.802978515625,2540719,0.0,0.0,TCS.NS
2019-11-07 00:00:00+05:30,2049.678544895798,2049.678544895798,2022.4362307894671,2031.87353515625,1915598,0.0,0.0,TCS.NS
2019-11-08 00:00:00+05:30,2035.8249429030614,2035.8249429030614,1974.8319263205253,1980.364013671875,2788759,0.0,0.0,TCS.NS
2019-11-11 00:00:00+05:30,1985.0599753692147,1988.7790572902811,1944.150074237484,1953.4012451171875,2983768,0.0,0.0,TCS.NS
2019-11-13 00:00:00+05:30,1969.2531295294496,2030.4320493018647,1969.2531295294496,2025.5972900390625,3823365,0.0,0.0,TCS.NS
2019-11-14 00:00:00+05:30,2033.8725001230816,2045.4946286952136,1995.9378270647035,2042.5194091796875,2995915,0.0,0.0,TCS.NS
2019-11-15 00:00:00+05:30,2041.7758558956687,2056.1872975014894,2016.439611782209,2021.7392578125,2724180,0.0,0.0,TCS.NS
2019-11-18 00:00:00+05:30,2025.411846074415,2034.1052905308466,1997.844243185079,2001.4239501953125,1611089,0.0,0.0,TCS.NS
2019-11-19 00:00:00+05:30,2001.795260745261,2003.3292907928276,1957.1662906961328,1960.699462890625,2975313,0.0,0.0,TCS.NS
2019-11-20 00:00:00+05:30,1972.9263625388326,1985.059912319876,1947.4042090650962,1960.467529296875,2894129,0.0,0.0,TCS.NS
2019-11-21 00:00:00+05:30,1963.675111442969,1977.2498502650403,1959.398076747048,1969.3468017578125,2052574,0.0,0.0,TCS.NS
2019-11-22 00:00:00+05:30,1949.7289298339333,1959.0266357463506,1915.7923032536096,1926.2056884765625,3742049,0.0,0.0,TCS.NS
2019-11-25 00:00:00+05:30,1928.8552796202955,1938.524801237578,1908.074819834021,1935.317138671875,2737010,0.0,0.0,TCS.NS
2019-11-26 00:00:00+05:30,1943.0806988704471,1950.5651687544355,1892.1292371869008,1902.91455078125,6561580,0.0,0.0,TCS.NS
2019-11-27 00:00:00+05:30,1907.8890703368138,1926.2055038294986,1902.8218664992457,1910.027587890625,2907521,0.0,0.0,TCS.NS
2019-11-28 00:00:00+05:30,1921.881694779829,1947.3107756365744,1915.3267689338106,1931.4583740234375,2924429,0.0,0.0,TCS.NS
2019-11-29 00:00:00+05:30,1938.571358799978,1938.571358799978,1902.1244031126137,1909.0511474609375,2064271,0.0,0.0,TCS.NS
2019-12-02 00:00:00+05:30,1915.3270612127894,1922.4862480329396,1874.417162817953,1879.112548828125,3809860,0.0,0.0,TCS.NS
2019-12-03 00:00:00+05:30,1885.2954105440872,1917.1865809313674,1868.8385197245627,1906.9591064453125,4664774,0.0,0.0,TCS.NS
2019-12-04 00:00:00+05:30,1908.8186861487402,1935.782028524928,1901.8454079480018,1932.52783203125,3334301,0.0,0.0,TCS.NS
2019-12-05 00:00:00+05:30,1936.7118891521257,1977.435881140063,1923.0908425635234,1972.3221435546875,3902721,0.0,0.0,TCS.NS
2019-12-06 00:00:00+05:30,1974.832510755592,1978.5515926967514,1953.447789593926,1974.460693359375,1829461,0.0,0.0,TCS.NS
2019-12-09 00:00:00+05:30,1978.5048628710294,1978.5048628710294,1909.283502494134,1915.745361328125,2244747,0.0,0.0,TCS.NS
2019-12-10 00:00:00+05:30,1915.3269772391945,1916.1173728577885,1862.5625083273867,1871.48828125,4520045,0.0,0.0,TCS.NS
2019-12-11 00:00:00+05:30,1883.156715448335,1904.1695007157484,1865.8164773248673,1898.4979248046875,4943024,0.0,0.0,TCS.NS
2019-12-12 00:00:00+05:30,1907.0520327209515,1937.3158756532869,1844.664352189247,1878.972900390625,7137306,0.0,0.0,TCS.NS
2019-12-13 00:00:00+05:30,1880.9253259726727,1931.5047397387625,1866.0490011009165,1925.7867431640625,5711133,0.0,0.0,TCS.NS
2019-12-16 00:00:00+05:30,1948.7986006009758,1985.989413589544,1934.2012519019042,1977.3890380859375,5574177,0.0,0.0,TCS.NS
2019-12-17 00:00:00+05:30,1977.1567457670506,2016.6719875705303,1970.1834678017306,2012.9063720703125,6059673,0.0,0.0,TCS.NS
2019-12-18 00:00:00+05:30,2021.320952992554,2048.7026472742095,2001.795773593822,2015.5098876953125,8251081,0.0,0.0,TCS.NS
