Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,RSI_14,Bollinger_High,Bollinger_Low
2019-11-01,3961.907546418721,4041.558703345978,3954.040765487634,4002.077392578125,1875612,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-04,4018.941993362794,4107.934958960869,4008.272574937839,4044.509033203125,1863158,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-05,4102.526366241676,4184.144220603626,4066.142503453818,4157.39697265625,2934652,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-06,4189.06084888178,4208.727801223948,4107.098728965753,4118.4072265625,2076695,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-07,4134.682272611799,4168.607768313997,4118.457035536835,4155.47998046875,1141603,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-08,4149.727054615138,4169.394007480612,4078.9260242994296,4090.185546875,1509693,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-11,4090.725896539956,4118.259628535898,4073.910557040969,4099.625,769302,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-13,4097.510627637796,4105.475838468206,4063.1918957007497,4075.53271484375,899015,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-14,4088.759357250656,4150.710256602939,4051.785391131,4140.43408203125,1383629,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-15,4149.923436432138,4176.52279504746,4106.016585115855,4117.8662109375,1193171,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-18,4129.076416916444,4139.4505416457205,4076.123054620405,4085.710693359375,927364,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-19,4095.6430463059337,4112.5073628195005,4057.5383240864007,4066.880126953125,829535,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-20,4071.059346960446,4112.35994903106,4058.669070309216,4069.63330078125,813879,0.0,0.0,BAJFINANCE.NS,0.0,0.0,0.0,0.0
2019-11-21,4071.059030328937,4090.725982166275,4043.525297756664,4054.981201171875,702853,0.0,0.0,BAJFINANCE.NS,0.0,49.27099069966152,0.0,0.0
2019-11-22,4061.225496367284,4074.795500881028,3973.707561941935,4010.386474609375,1222615,0.0,0.0,BAJFINANCE.NS,0.0,42.12136918615157,0.0,0.0
2019-11-25,4031.725169949973,4080.056608579212,3994.653013353501,4072.73095703125,1389304,0.0,0.0,BAJFINANCE.NS,0.0,52.49891164978592,0.0,0.0
2019-11-26,4075.975853290333,4104.4439587286415,4018.94169177264,4030.102783203125,1502727,0.0,0.0,BAJFINANCE.NS,0.0,46.37606286323115,0.0,0.0
2019-11-27,4052.375550559075,4056.2105102551145,4026.8085123852006,4049.769775390625,485064,0.0,0.0,BAJFINANCE.NS,0.0,49.31319861761985,0.0,0.0
2019-11-28,4051.392003664327,4070.124582883333,3997.3078871105554,4033.74072265625,969708,0.0,0.0,BAJFINANCE.NS,0.0,47.0512085095739,0.0,0.0
2019-11-29,4026.808659771501,4066.142566094055,3994.70245476576,4006.35498046875,831983,0.0,0.0,BAJFINANCE.NS,4074.0902587890623,43.389268715957954,4165.954057383173,3982.2264601949514
2019-12-02,4007.141520481714,4009.452483400866,3854.8210713528297,3884.66552734375,2065404,0.0,0.0,BAJFINANCE.NS,4068.2196655273438,31.614747788887968,4188.387370123063,3948.0519609316243
2019-12-03,3874.340314814813,3928.4736480171528,3821.780433796912,3898.53076171875,1984382,0.0,0.0,BAJFINANCE.NS,4060.920751953125,33.81846915871361,4201.894532027499,3919.946971878751
2019-12-04,3892.089757931381,3937.422177822116,3869.4727633804914,3924.392822265625,1430830,0.0,0.0,BAJFINANCE.NS,4049.270544433594,37.842039329148214,4194.862921336317,3903.67816753087
2019-12-05,3924.392822265625,3966.8241747082343,3901.9232338230727,3924.392822265625,1255304,0.0,0.0,BAJFINANCE.NS,4039.56982421875,37.84203932914821,4191.173377135729,3887.96627130177
2019-12-06,3943.223887643845,3960.727522990551,3861.99927961396,3885.845458984375,1171355,0.0,0.0,BAJFINANCE.NS,4026.088098144531,34.24329316842075,4181.959239585956,3870.216956703106
2019-12-09,3903.4967890211615,3905.3158380640784,3815.634583579908,3879.158935546875,1268942,0.0,0.0,BAJFINANCE.NS,4015.536767578125,33.64557695074011,4180.904326684938,3850.1692084713122
2019-12-10,3884.223017588706,3928.473659561236,3879.797953391453,3920.45947265625,1159480,0.0,0.0,BAJFINANCE.NS,4006.5784912109375,40.54834779215479,4172.165927263999,3840.991055157876
2019-12-11,3934.865418449757,3987.474515010312,3917.706050857642,3969.57763671875,1365981,0.0,0.0,BAJFINANCE.NS,4001.2807373046876,47.53819832285801,4164.467163970914,3838.0943106384616
2019-12-12,3982.557783730329,3997.307997744144,3943.273095088552,3989.588623046875,1087056,0.0,0.0,BAJFINANCE.NS,3993.7384643554688,50.11163949870518,4143.927933895031,3843.5489948159066
2019-12-13,4002.224854120886,4021.154295998485,3973.80620364378,4004.142333984375,861656,0.0,0.0,BAJFINANCE.NS,3988.0522705078124,51.95744965397688,4127.2199900588175,3848.8845509568077
2019-12-16,4019.875707426598,4019.875707426598,3964.414999726916,3972.183349609375,826069,0.0,0.0,BAJFINANCE.NS,3982.3759033203123,47.77710988031871,4114.215580984372,3850.536225656253
2019-12-17,3989.3922825278,4085.809569604119,3979.558805825985,4066.880126953125,1379484,0.0,0.0,BAJFINANCE.NS,3982.3759033203123,58.445692397245,4114.215580984372,3850.536225656253
2019-12-18,4071.5019049441735,4089.595405387236,4032.757624028334,4050.753173828125,1109775,0.0,0.0,BAJFINANCE.NS,3981.4318969726564,56.334995418704736,4111.009887220668,3851.8539067246443
2019-12-19,4044.557618345492,4075.9757659476745,4017.2699627619513,4023.7109375,736104,0.0,0.0,BAJFINANCE.NS,3979.8683837890626,52.886026487296796,4106.581763851144,3853.155003726981
2019-12-20,4038.60882699748,4075.97603796069,4013.041787917389,4066.732666015625,1054234,0.0,0.0,BAJFINANCE.NS,3982.685693359375,57.35873908039832,4114.395000873238,3850.9763858455112
2019-12-23,4069.6825313093,4114.326416954627,4061.2256457989033,4090.72607421875,1137879,0.0,0.0,BAJFINANCE.NS,3983.58544921875,59.658897721908424,4117.961854590585,3849.209043846915
2019-12-24,4088.759558611208,4111.081742489592,4056.948165870948,4070.567626953125,751979,0.0,0.0,BAJFINANCE.NS,3985.60869140625,56.882655029673245,4123.887582280232,3847.329800532267
2019-12-26,4080.844215148368,4126.569885836835,4064.4221155506807,4117.37548828125,1265020,0.0,0.0,BAJFINANCE.NS,3988.988977050781,61.37707609023076,4136.381362028139,3841.596592073423
2019-12-27,4128.093158367365,4189.060708586225,4122.193072862314,4181.8330078125,1126648,0.0,0.0,BAJFINANCE.NS,3996.393591308594,66.54815635007623,4165.338618442344,3827.4485641748433
2019-12-30,4203.663576691993,4210.251717510594,4159.560340877472,4172.638671875,831910,0.0,0.0,BAJFINANCE.NS,4004.7077758789064,65.20705324900648,4190.337890254023,3819.0776615037908
2019-12-31,4176.27745398009,4195.354302288924,4148.350476854251,4164.2314453125,779608,0.0,0.0,BAJFINANCE.NS,4018.686071777344,63.93822230220206,4208.118118362017,3829.2540251926703
2020-01-01,4167.230138108216,4181.193865655661,4150.710091000129,4160.83837890625,407042,0.0,0.0,BAJFINANCE.NS,4031.8014526367188,63.4020103279311,4222.459375079692,3841.1435301937454
2020-01-02,4169.393712676419,4224.215339912672,4164.476974807697,4175.3427734375,863844,0.0,0.0,BAJFINANCE.NS,4044.3489501953127,64.76243279742485,4238.086360083405,3850.61154030722
2020-01-03,4149.727318434882,4164.280672420479,4103.509976262741,4123.61962890625,1176850,0.0,0.0,BAJFINANCE.NS,4054.3102905273436,56.67227142059267,4242.767565155802,3865.8530158988847
2020-01-06,4094.659363440895,4133.993267028224,3917.460175795,3930.145263671875,2866735,0.0,0.0,BAJFINANCE.NS,4056.525280761719,37.70060315383015,4237.919411093647,3875.131150429791
2020-01-07,3987.474692869484,4023.858555665088,3929.653803438747,3940.9130859375,2149042,0.0,0.0,BAJFINANCE.NS,4059.61298828125,38.92601006987069,4230.631018334845,3888.5949582276553
2020-01-08,3884.223238918064,3992.7357487239583,3884.223238918064,3982.5087890625,1630576,0.0,0.0,BAJFINANCE.NS,4062.7154541015625,43.54556194843101,4225.580234677416,3899.8506735257088
2020-01-09,4037.526668279853,4078.925696767437,4012.0580623942,4055.522216796875,1419388,0.0,0.0,BAJFINANCE.NS,4067.0126831054686,50.60777901147519,4224.259272800731,3909.766093410206
2020-01-10,4061.323748863998,4116.194349237078,4049.425147664771,4075.828125,1106624,0.0,0.0,BAJFINANCE.NS,4071.324658203125,52.3915194506732,4224.519837114823,3918.129479291428
2020-01-13,4098.592839682885,4112.605543129498,4076.959192256536,4095.151123046875,645152,0.0,0.0,BAJFINANCE.NS,4075.87509765625,54.090590668695505,4226.19736477867,3925.5528305338303
2020-01-14,4100.559761525906,4132.420129830019,4081.335506742392,4123.1767578125,703434,0.0,0.0,BAJFINANCE.NS,4083.424768066406,56.51461097215634,4227.181116057443,3939.668420075369
2020-01-15,4120.17724435006,4149.7266460611145,4100.608244055371,4137.18896484375,616976,0.0,0.0,BAJFINANCE.NS,4086.9402099609374,57.716706890484765,4232.335625989002,3941.5447939328724
2020-01-16,4120.225906946049,4159.510830505504,4118.259212002399,4149.97216796875,578728,0.0,0.0,BAJFINANCE.NS,4091.901159667969,58.834714407179405,4238.78236385433,3945.0199554816077
2020-01-17,4146.776872747681,4171.360563005849,4132.026658592781,4161.28125,671129,0.0,0.0,BAJFINANCE.NS,4098.779675292969,59.84623457231652,4245.127105545279,3952.432245040659
2020-01-20,4158.577125765401,4182.128493555464,4056.456378396808,4083.449462890625,848639,0.0,0.0,BAJFINANCE.NS,4099.615515136718,50.626190574422466,4245.411182940027,3953.819847333409
