Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-11-01 00:00:00+05:30,631.9206616291103,651.6228500146839,631.1530222655315,648.5950317382812,4136257,0.0,0.0,TECHM.NS
2019-11-04 00:00:00+05:30,648.5950827327998,663.222450394118,642.6247158365553,656.3139038085938,4936914,0.0,0.0,TECHM.NS
2019-11-05 00:00:00+05:30,658.4460702594569,661.4738882798575,652.3051120424363,659.51220703125,3303839,0.0,0.0,TECHM.NS
2019-11-06 00:00:00+05:30,668.6810855860094,668.6810855860094,654.6933481767844,658.3609008789062,9486591,0.0,0.0,TECHM.NS
2019-11-07 00:00:00+05:30,661.0049073152977,661.0049073152977,652.5184468034334,656.4844970703125,2060900,0.0,0.0,TECHM.NS
2019-11-08 00:00:00+05:30,658.4461356321726,663.4356353965549,656.9961790670856,657.8917236328125,2368591,0.0,0.0,TECHM.NS
2019-11-11 00:00:00+05:30,656.6976012579298,660.5783286064892,655.077052579101,657.0814208984375,1345883,0.0,0.0,TECHM.NS
2019-11-13 00:00:00+05:30,655.0343750360281,659.9812388110072,636.2703695011419,645.6950073242188,2434874,0.0,0.0,TECHM.NS
2019-11-14 00:00:00+05:30,644.7996384007928,651.1964602103244,638.2322242648464,646.803955078125,2564424,0.0,0.0,TECHM.NS
2019-11-15 00:00:00+05:30,646.8038651630692,650.9831423206379,639.085044997422,641.3452758789062,1787358,0.0,0.0,TECHM.NS
2019-11-18 00:00:00+05:30,641.3879385014367,646.7612578938788,637.5498457843403,641.2173461914062,2216434,0.0,0.0,TECHM.NS
2019-11-19 00:00:00+05:30,643.0936853428453,653.3285981069225,641.3878665488326,650.8978271484375,2725437,0.0,0.0,TECHM.NS
2019-11-20 00:00:00+05:30,652.3905361625598,659.2990827003396,644.7569852721942,657.9344482421875,2343750,0.0,0.0,TECHM.NS
2019-11-21 00:00:00+05:30,661.0047743266749,665.2693212578148,650.5992694032021,652.6036376953125,2102137,0.0,0.0,TECHM.NS
2019-11-22 00:00:00+05:30,652.4758171868426,652.4758171868426,633.5412144334562,643.264404296875,1819912,0.0,0.0,TECHM.NS
2019-11-25 00:00:00+05:30,643.2643309716075,653.0727898504742,640.4070530202426,651.239013671875,1837243,0.0,0.0,TECHM.NS
2019-11-26 00:00:00+05:30,653.328558427256,654.9064198929037,645.0553273672737,651.2815551757812,2968850,0.0,0.0,TECHM.NS
2019-11-27 00:00:00+05:30,650.64201061996,656.356514851559,645.9510082303209,654.6506958007812,1369944,0.0,0.0,TECHM.NS
2019-11-28 00:00:00+05:30,652.6038124344283,658.5314926099232,649.9171263254485,653.5419921875,1096867,0.0,0.0,TECHM.NS
2019-11-29 00:00:00+05:30,653.3286647524764,658.7446191529613,646.8465734969777,649.4479370117188,1236902,0.0,0.0,TECHM.NS
2019-12-02 00:00:00+05:30,646.5905908048071,648.12586936006,624.5855388498603,638.3600463867188,4333335,0.0,0.0,TECHM.NS
2019-12-03 00:00:00+05:30,638.0189302758306,645.3966181490739,633.9676102193306,636.4837036132812,1838085,0.0,0.0,TECHM.NS
2019-12-04 00:00:00+05:30,637.0380918401411,649.4905490421269,634.180813935551,647.1876831054688,1870954,0.0,0.0,TECHM.NS
2019-12-05 00:00:00+05:30,643.9466779847818,653.968364695141,641.4732195907284,652.3905029296875,2475102,0.0,0.0,TECHM.NS
2019-12-06 00:00:00+05:30,650.9405128093886,657.8916937008845,644.4157345920851,646.0789184570312,1092422,0.0,0.0,TECHM.NS
2019-12-09 00:00:00+05:30,647.7420981205644,647.7420981205644,636.6969102308542,639.9805908203125,1435556,0.0,0.0,TECHM.NS
2019-12-10 00:00:00+05:30,639.6395478863582,639.6395478863582,628.8502209108842,635.375,1582428,0.0,0.0,TECHM.NS
2019-12-11 00:00:00+05:30,632.005882389415,648.211161425041,632.005882389415,646.4627075195312,1644499,0.0,0.0,TECHM.NS
2019-12-12 00:00:00+05:30,649.0640157073643,653.3285624597123,641.8142862283728,645.1832885742188,1184008,0.0,0.0,TECHM.NS
2019-12-13 00:00:00+05:30,647.3157170605886,651.5802648348101,638.1895744122608,649.7891235351562,2019424,0.0,0.0,TECHM.NS
2019-12-16 00:00:00+05:30,650.5140512127806,668.6810121780647,647.3582758203459,659.5548706054688,5810893,0.0,0.0,TECHM.NS
2019-12-17 00:00:00+05:30,661.4739895337017,666.9752665297436,658.9578959556318,663.0092163085938,2421510,0.0,0.0,TECHM.NS
2019-12-18 00:00:00+05:30,665.3548063194633,677.210271440979,665.3548063194633,670.94140625,5676894,0.0,0.0,TECHM.NS
2019-12-19 00:00:00+05:30,673.798461641149,673.798461641149,663.6488184212915,667.6148681640625,2099931,0.0,0.0,TECHM.NS
2019-12-20 00:00:00+05:30,668.7236950213879,671.8368355750418,663.5636028656098,668.1266479492188,2092547,0.0,0.0,TECHM.NS
2019-12-23 00:00:00+05:30,664.0753646534066,671.5810104506686,660.9622759842288,661.815185546875,1887292,0.0,0.0,TECHM.NS
2019-12-24 00:00:00+05:30,661.8577111227078,663.520894906222,654.6932511587048,658.4887084960938,1413973,0.0,0.0,TECHM.NS
2019-12-26 00:00:00+05:30,657.5931457141422,664.4590559550485,655.077052579101,657.0814208984375,1276520,0.0,0.0,TECHM.NS
2019-12-27 00:00:00+05:30,657.5931643129434,666.4634431240656,655.9726155882804,665.43994140625,1363474,0.0,0.0,TECHM.NS
2019-12-30 00:00:00+05:30,667.572265625,669.4059897868536,664.501760238524,667.572265625,1055528,0.0,0.0,TECHM.NS
2019-12-31 00:00:00+05:30,665.3119940261473,666.079633340246,648.2111702744772,650.1728515625,3004887,0.0,0.0,TECHM.NS
2020-01-01 00:00:00+05:30,653.3286259136654,654.0109430488194,648.5096667924929,650.0022583007812,746371,0.0,0.0,TECHM.NS
2020-01-02 00:00:00+05:30,650.0022741005204,656.0153273974682,649.0640945240616,653.3712768554688,1133488,0.0,0.0,TECHM.NS
2020-01-03 00:00:00+05:30,653.3286327888335,665.1840948595526,651.2389942437477,661.090087890625,2121704,0.0,0.0,TECHM.NS
2020-01-06 00:00:00+05:30,660.8768260727405,664.2458286055952,655.1623747533573,657.0814208984375,1734439,0.0,0.0,TECHM.NS
2020-01-07 00:00:00+05:30,656.7403227739603,663.9900536097769,648.7229525560714,662.7959594726562,1937143,0.0,0.0,TECHM.NS
2020-01-08 00:00:00+05:30,656.8256256378816,669.4487286624052,654.2668969800675,656.5697631835938,2596664,0.0,0.0,TECHM.NS
2020-01-09 00:00:00+05:30,657.1667688455556,662.2415907750641,650.0876304167914,659.8534545898438,1678891,0.0,0.0,TECHM.NS
2020-01-10 00:00:00+05:30,664.4164849568488,666.8899432719713,658.8299382740316,662.0709838867188,1105725,0.0,0.0,TECHM.NS
2020-01-13 00:00:00+05:30,665.1842018163669,672.689795703811,661.0475591216751,670.2589721679688,1393509,0.0,0.0,TECHM.NS
2020-01-14 00:00:00+05:30,670.2589315147845,680.4512107822126,668.4252072647238,679.1292114257812,1628535,0.0,0.0,TECHM.NS
2020-01-15 00:00:00+05:30,679.0439495771573,685.4407711128682,672.5191707877453,678.1910400390625,1759644,0.0,0.0,TECHM.NS
2020-01-16 00:00:00+05:30,676.3571859162805,678.6600518157601,666.207542757352,667.7001342773438,1110008,0.0,0.0,TECHM.NS
2020-01-17 00:00:00+05:30,668.254631540776,671.0265875746082,661.4313551498045,663.9474487304688,989312,0.0,0.0,TECHM.NS
2020-01-20 00:00:00+05:30,663.9900543363469,669.917785849494,660.621051356288,663.7341918945312,1620105,0.0,0.0,TECHM.NS
2020-01-21 00:00:00+05:30,662.9239162792644,668.1693305858369,661.0048698828305,664.3312377929688,976954,0.0,0.0,TECHM.NS
2020-01-22 00:00:00+05:30,665.2693839034912,674.1822982403573,662.0283383421205,664.2032470703125,1192201,0.0,0.0,TECHM.NS
2020-01-23 00:00:00+05:30,662.9238645274346,665.6531851563443,654.0962726159592,655.8447265625,2018777,0.0,0.0,TECHM.NS
2020-01-24 00:00:00+05:30,652.5610051010257,672.7323345936,651.0257784890398,671.49560546875,2364265,0.0,0.0,TECHM.NS
2020-01-27 00:00:00+05:30,670.3867573066369,679.1290782511574,664.9708036908189,675.0777587890625,1175606,0.0,0.0,TECHM.NS
2020-01-28 00:00:00+05:30,675.9307482860206,678.7027040360895,669.1927427167145,677.42333984375,1506685,0.0,0.0,TECHM.NS
2020-01-29 00:00:00+05:30,679.6835936948537,688.4685510341204,676.8263156676526,685.8671875,2565136,0.0,0.0,TECHM.NS
2020-01-30 00:00:00+05:30,687.1039122522146,689.1082809280144,668.6810868060553,674.949951171875,2493688,0.0,0.0,TECHM.NS
2020-01-31 00:00:00+05:30,679.6409617649065,684.4599215997802,667.8281851870752,679.427734375,3081521,0.0,0.0,TECHM.NS
2020-02-03 00:00:00+05:30,689.1508532916966,698.2769950524729,674.2249375335226,676.4851684570312,3383074,0.0,0.0,TECHM.NS
2020-02-04 00:00:00+05:30,677.4659919369047,693.4154096805328,677.4659919369047,691.7948608398438,1779834,0.0,0.0,TECHM.NS
2020-02-05 00:00:00+05:30,690.8567617589492,695.97421925346,688.2980330116939,694.31103515625,1613898,0.0,0.0,TECHM.NS
2020-02-06 00:00:00+05:30,693.1595249875637,704.460575274426,690.8992941072065,697.424072265625,1553656,0.0,0.0,TECHM.NS
2020-02-07 00:00:00+05:30,697.4240745347919,704.0341228372936,694.4815264918633,703.1812133789062,1397438,0.0,0.0,TECHM.NS
2020-02-10 00:00:00+05:30,705.3561698503365,705.4414399789646,692.1360723501186,693.9698486328125,1098971,0.0,0.0,TECHM.NS
2020-02-11 00:00:00+05:30,693.4153478237146,700.9635752519486,691.7521640687343,699.3430786132812,1143705,0.0,0.0,TECHM.NS
2020-02-12 00:00:00+05:30,699.3858577939554,704.8871350137067,696.6565367178997,700.6652221679688,1394424,0.0,0.0,TECHM.NS
2020-02-13 00:00:00+05:30,701.7739057279719,707.9148643604224,694.566810251605,706.2090454101562,1737974,0.0,0.0,TECHM.NS
2020-02-14 00:00:00+05:30,705.3560836203933,714.7380871510152,703.6928998557457,711.4544067382812,2143044,0.0,0.0,TECHM.NS
2020-02-17 00:00:00+05:30,712.989694635042,713.8852391830981,705.7399640101241,710.6868286132812,793328,0.0,0.0,TECHM.NS
2020-02-18 00:00:00+05:30,703.9488881735788,716.4440341153638,703.9488881735788,715.4205322265625,1507814,0.0,0.0,TECHM.NS
2020-02-19 00:00:00+05:30,715.5911209346733,720.5806210383462,713.0750273208469,717.211669921875,881874,0.0,0.0,TECHM.NS
2020-02-20 00:00:00+05:30,716.5719677223992,721.4761975559666,705.3135514321077,707.57373046875,1066232,0.0,0.0,TECHM.NS
2020-02-24 00:00:00+05:30,707.0193497447935,719.7703573491606,695.7609337850773,699.4710693359375,2917544,0.0,0.0,TECHM.NS
2020-02-25 00:00:00+05:30,701.091731811174,705.1856877168248,690.0465414398803,701.177001953125,2479975,0.0,0.0,TECHM.NS
2020-02-26 00:00:00+05:30,699.3857491769148,704.0767511531014,689.3214280758613,692.0933837890625,2212784,0.0,0.0,TECHM.NS
2020-02-27 00:00:00+05:30,688.2978768229646,699.1298364731819,682.4981033900991,690.1316528320312,1907768,0.0,0.0,TECHM.NS
2020-02-28 00:00:00+05:30,673.6279457553611,689.1509098288408,624.37241971252,634.9058837890625,5959364,0.0,0.0,TECHM.NS
2020-03-02 00:00:00+05:30,641.4762623612486,652.2395875592517,634.9059066565263,643.6807861328125,3784522,10.0,0.0,TECHM.NS
2020-03-03 00:00:00+05:30,648.3924055161892,655.006029158978,641.5626510715617,650.3807983398438,2168900,0.0,0.0,TECHM.NS
2020-03-04 00:00:00+05:30,651.8504615699685,669.875748319857,646.6633226184834,666.8067016601562,2685540,0.0,0.0,TECHM.NS
2020-03-05 00:00:00+05:30,665.6396322797758,677.7861723924765,650.4239926683236,653.6659545898438,2126955,0.0,0.0,TECHM.NS
2020-03-06 00:00:00+05:30,645.0207577528242,648.1762886339584,632.3123085448398,640.093017578125,2004893,0.0,0.0,TECHM.NS
